"unique_event_ID","same_whale_ID","X_ship_UTM","Y_ship_UTM","X_whale_UTM","Y_whale_UTM","ship_whale_dist","ship_whale_bearing","Y_PROJ","X_PROJ","ob_order_time","X_whale_long","X_whale_lat","X_ship_rad","Y_ship_rad","bearing_rad","ship_whale_dist_w_err","new_lat_whale_rad","new_long_whale_rad","new_whale_lat","new_whale_long"
"2010-08-29-N-013","2010-08-29-N-013",420743.5721,6515914.979,419490.4238,6516722.675,1490.890206,-9.983099188,58.77590965,-136.3705469,1,-136.392639013409,58.7829684645493,-2.38011504615035,1.02583314424721,-0.174237950383772,1721.04752178836,1.02609954412467,-2.38016144443773,58.7911732386413,-136.373205326044
"2010-08-29-N-013","2010-08-29-N-013",420743.5721,6515914.979,419490.4238,6516722.675,1490.890206,-9.983099188,58.77590965,-136.3705469,1,-136.392639013409,58.7829684645493,-2.38011504615035,1.02583314424721,-0.174237950383772,1330.8496695407,1.02603914595961,-2.3801509249644,58.7877126786932,-136.372602604619
"2010-08-29-N-013","2010-08-29-N-013",420743.5721,6515914.979,419490.4238,6516722.675,1490.890206,-9.983099188,58.77590965,-136.3705469,1,-136.392639013409,58.7829684645493,-2.38011504615035,1.02583314424721,-0.174237950383772,1525.2548864508,1.02606923768723,-2.38015616599904,58.7894368076837,-136.372902893784
"2010-08-29-N-013","2010-08-29-N-013",420743.5721,6515914.979,419490.4238,6516722.675,1490.890206,-9.983099188,58.77590965,-136.3705469,1,-136.392639013409,58.7829684645493,-2.38011504615035,1.02583314424721,-0.174237950383772,1696.51061542837,1.02609574609768,-2.38016078293911,58.7909556277244,-136.373167424965
"2010-08-29-N-013","2010-08-29-N-013",420743.5721,6515914.979,419490.4238,6516722.675,1490.890206,-9.983099188,58.77590965,-136.3705469,1,-136.392639013409,58.7829684645493,-2.38011504615035,1.02583314424721,-0.174237950383772,1213.46743190215,1.02602097649513,-2.38014776041785,58.7866716450625,-136.372421289458
"2010-08-29-N-013","2010-08-29-N-013",420743.5721,6515914.979,419490.4238,6516722.675,1490.890206,-9.983099188,58.77590965,-136.3705469,1,-136.392639013409,58.7829684645493,-2.38011504615035,1.02583314424721,-0.174237950383772,1446.05968713049,1.02605697917217,-2.38015403094941,58.7887344465078,-136.372780564451
"2010-08-29-N-013","2010-08-29-N-013",420743.5721,6515914.979,419490.4238,6516722.675,1490.890206,-9.983099188,58.77590965,-136.3705469,1,-136.392639013409,58.7829684645493,-2.38011504615035,1.02583314424721,-0.174237950383772,1571.18587851329,1.02607634727826,-2.38015740426789,58.7898441572438,-136.372973841363
"2010-08-29-N-013","2010-08-29-N-013",420743.5721,6515914.979,419490.4238,6516722.675,1490.890206,-9.983099188,58.77590965,-136.3705469,1,-136.392639013409,58.7829684645493,-2.38011504615035,1.02583314424721,-0.174237950383772,1551.32326645743,1.02607327277393,-2.38015686878514,58.7896680011217,-136.372943160462
"2010-08-29-N-013","2010-08-29-N-013",420743.5721,6515914.979,419490.4238,6516722.675,1490.890206,-9.983099188,58.77590965,-136.3705469,1,-136.392639013409,58.7829684645493,-2.38011504615035,1.02583314424721,-0.174237950383772,1634.20665395969,1.02608610216763,-2.3801591032659,58.7904030712346,-136.373071186779
"2010-08-29-N-013","2010-08-29-N-013",420743.5721,6515914.979,419490.4238,6516722.675,1490.890206,-9.983099188,58.77590965,-136.3705469,1,-136.392639013409,58.7829684645493,-2.38011504615035,1.02583314424721,-0.174237950383772,1616.07555798746,1.02608329568353,-2.38015861446366,58.7902422715407,-136.373043180474
"2010-08-29-N-013","2010-08-29-N-013",420743.5721,6515914.979,419490.4238,6516722.675,1490.890206,-9.983099188,58.77590965,-136.3705469,1,-136.392639013409,58.7829684645493,-2.38011504615035,1.02583314424721,-0.174237950383772,1320.73967689726,1.02603758104589,-2.38015065240577,58.7876230157418,-136.37258698816
"2010-08-29-N-013","2010-08-29-N-013",420743.5721,6515914.979,419490.4238,6516722.675,1490.890206,-9.983099188,58.77590965,-136.3705469,1,-136.392639013409,58.7829684645493,-2.38011504615035,1.02583314424721,-0.174237950383772,1159.10687255145,1.0260125620796,-2.38014629489358,58.7861895345653,-136.372337321103
"2010-08-29-N-013","2010-08-29-N-013",420743.5721,6515914.979,419490.4238,6516722.675,1490.890206,-9.983099188,58.77590965,-136.3705469,1,-136.392639013409,58.7829684645493,-2.38011504615035,1.02583314424721,-0.174237950383772,1254.96610944892,1.02602740003066,-2.38014887919441,58.787039686538,-136.372485390633
"2010-08-29-N-013","2010-08-29-N-013",420743.5721,6515914.979,419490.4238,6516722.675,1490.890206,-9.983099188,58.77590965,-136.3705469,1,-136.392639013409,58.7829684645493,-2.38011504615035,1.02583314424721,-0.174237950383772,1675.07738201722,1.02609242848247,-2.38016020511344,58.7907655423747,-136.373134317993
"2010-08-29-N-013","2010-08-29-N-013",420743.5721,6515914.979,419490.4238,6516722.675,1490.890206,-9.983099188,58.77590965,-136.3705469,1,-136.392639013409,58.7829684645493,-2.38011504615035,1.02583314424721,-0.174237950383772,1166.39865397894,1.02601369076722,-2.38014649147512,58.7862542036023,-136.372348584395
"2010-08-29-N-013","2010-08-29-N-013",420743.5721,6515914.979,419490.4238,6516722.675,1490.890206,-9.983099188,58.77590965,-136.3705469,1,-136.392639013409,58.7829684645493,-2.38011504615035,1.02583314424721,-0.174237950383772,1124.94397719466,1.02600727403802,-2.38014537388481,58.7858865521008,-136.372284551187
"2010-08-29-N-013","2010-08-29-N-013",420743.5721,6515914.979,419490.4238,6516722.675,1490.890206,-9.983099188,58.77590965,-136.3705469,1,-136.392639013409,58.7829684645493,-2.38011504615035,1.02583314424721,-0.174237950383772,1743.62533910789,1.02610303890687,-2.38016205312062,58.7913734749115,-136.373240201004
"2010-08-29-N-013","2010-08-29-N-013",420743.5721,6515914.979,419490.4238,6516722.675,1490.890206,-9.983099188,58.77590965,-136.3705469,1,-136.392639013409,58.7829684645493,-2.38011504615035,1.02583314424721,-0.174237950383772,1439.49680513932,1.02605596331242,-2.3801538540185,58.7886762420318,-136.372770427057
"2010-08-29-N-013","2010-08-29-N-013",420743.5721,6515914.979,419490.4238,6516722.675,1490.890206,-9.983099188,58.77590965,-136.3705469,1,-136.392639013409,58.7829684645493,-2.38011504615035,1.02583314424721,-0.174237950383772,1597.72879699915,1.02608045581658,-2.38015811984724,58.7900795591496,-136.37301484104
"2010-08-29-N-013","2010-08-29-N-013",420743.5721,6515914.979,419490.4238,6516722.675,1490.890206,-9.983099188,58.77590965,-136.3705469,1,-136.392639013409,58.7829684645493,-2.38011504615035,1.02583314424721,-0.174237950383772,1406.49586508813,1.02605085514015,-2.38015296433522,58.7883835653195,-136.37271945196
"2010-08-29-N-013","2010-08-29-N-013",420743.5721,6515914.979,419490.4238,6516722.675,1490.890206,-9.983099188,58.77590965,-136.3705469,1,-136.392639013409,58.7829684645493,-2.38011504615035,1.02583314424721,-0.174237950383772,1050.33978751319,1.02599572612257,-2.38014336260585,58.7852249052835,-136.372169313391
"2010-08-29-N-013","2010-08-29-N-013",420743.5721,6515914.979,419490.4238,6516722.675,1490.890206,-9.983099188,58.77590965,-136.3705469,1,-136.392639013409,58.7829684645493,-2.38011504615035,1.02583314424721,-0.174237950383772,1572.0828602301,1.02607648612072,-2.38015742844992,58.7898521123309,-136.372975226892
"2010-08-29-N-013","2010-08-29-N-013",420743.5721,6515914.979,419490.4238,6516722.675,1490.890206,-9.983099188,58.77590965,-136.3705469,1,-136.392639013409,58.7829684645493,-2.38011504615035,1.02583314424721,-0.174237950383772,1965.30714157089,1.02613735262532,-2.38016802951424,58.7933395061584,-136.373582623135
"2010-08-29-N-013","2010-08-29-N-013",420743.5721,6515914.979,419490.4238,6516722.675,1490.890206,-9.983099188,58.77590965,-136.3705469,1,-136.392639013409,58.7829684645493,-2.38011504615035,1.02583314424721,-0.174237950383772,1347.85586222376,1.02604177832764,-2.38015138343998,58.7878635022714,-136.372628873335
"2010-08-29-N-013","2010-08-29-N-013",420743.5721,6515914.979,419490.4238,6516722.675,1490.890206,-9.983099188,58.77590965,-136.3705469,1,-136.392639013409,58.7829684645493,-2.38011504615035,1.02583314424721,-0.174237950383772,798.527839290851,1.02595674832712,-2.38013657392459,58.7829916421096,-136.371780350607
"2010-08-29-N-013","2010-08-29-N-013",420743.5721,6515914.979,419490.4238,6516722.675,1490.890206,-9.983099188,58.77590965,-136.3705469,1,-136.392639013409,58.7829684645493,-2.38011504615035,1.02583314424721,-0.174237950383772,1655.52420617694,1.02608940187781,-2.38015967797288,58.7905921307014,-136.373104115063
"2010-08-29-N-013","2010-08-29-N-013",420743.5721,6515914.979,419490.4238,6516722.675,1490.890206,-9.983099188,58.77590965,-136.3705469,1,-136.392639013409,58.7829684645493,-2.38011504615035,1.02583314424721,-0.174237950383772,1677.09343649343,1.02609274054427,-2.38016025946493,58.7907834221991,-136.373137432103
"2010-08-29-N-013","2010-08-29-N-013",420743.5721,6515914.979,419490.4238,6516722.675,1490.890206,-9.983099188,58.77590965,-136.3705469,1,-136.392639013409,58.7829684645493,-2.38011504615035,1.02583314424721,-0.174237950383772,1014.77585805635,1.0259902212115,-2.38014240382615,58.7849094971127,-136.372114379361
"2010-08-29-N-013","2010-08-29-N-013",420743.5721,6515914.979,419490.4238,6516722.675,1490.890206,-9.983099188,58.77590965,-136.3705469,1,-136.392639013409,58.7829684645493,-2.38011504615035,1.02583314424721,-0.174237950383772,988.172047091452,1.02598610322871,-2.38014168660524,58.7846735540786,-136.37207328563
"2010-08-29-N-013","2010-08-29-N-013",420743.5721,6515914.979,419490.4238,6516722.675,1490.890206,-9.983099188,58.77590965,-136.3705469,1,-136.392639013409,58.7829684645493,-2.38011504615035,1.02583314424721,-0.174237950383772,1765.91154009745,1.02610648854965,-2.38016265394173,58.7915711248839,-136.373274625518
"2010-08-29-N-013","2010-08-29-N-013",420743.5721,6515914.979,419490.4238,6516722.675,1490.890206,-9.983099188,58.77590965,-136.3705469,1,-136.392639013409,58.7829684645493,-2.38011504615035,1.02583314424721,-0.174237950383772,1330.06068389494,1.02603902383347,-2.38015090369388,58.7877056813806,-136.372601385908
"2010-08-29-N-013","2010-08-29-N-013",420743.5721,6515914.979,419490.4238,6516722.675,1490.890206,-9.983099188,58.77590965,-136.3705469,1,-136.392639013409,58.7829684645493,-2.38011504615035,1.02583314424721,-0.174237950383772,1458.79755618484,1.02605895084977,-2.38015437435384,58.788847415313,-136.372800240076
"2010-08-29-N-013","2010-08-29-N-013",420743.5721,6515914.979,419490.4238,6516722.675,1490.890206,-9.983099188,58.77590965,-136.3705469,1,-136.392639013409,58.7829684645493,-2.38011504615035,1.02583314424721,-0.174237950383772,1619.67822244983,1.02608385333439,-2.38015871158909,58.7902742225809,-136.373048745351
"2010-08-29-N-013","2010-08-29-N-013",420743.5721,6515914.979,419490.4238,6516722.675,1490.890206,-9.983099188,58.77590965,-136.3705469,1,-136.392639013409,58.7829684645493,-2.38011504615035,1.02583314424721,-0.174237950383772,1517.56278060308,1.02606804703717,-2.380155958625,58.7893685884605,-136.372891012127
"2010-08-29-N-013","2010-08-29-N-013",420743.5721,6515914.979,419490.4238,6516722.675,1490.890206,-9.983099188,58.77590965,-136.3705469,1,-136.392639013409,58.7829684645493,-2.38011504615035,1.02583314424721,-0.174237950383772,1239.87388654535,1.02602506392201,-2.38014847231819,58.7869058373714,-136.372462078343
"2010-08-29-N-013","2010-08-29-N-013",420743.5721,6515914.979,419490.4238,6516722.675,1490.890206,-9.983099188,58.77590965,-136.3705469,1,-136.392639013409,58.7829684645493,-2.38011504615035,1.02583314424721,-0.174237950383772,1387.25374197933,1.02604787667651,-2.38015244558046,58.7882129119234,-136.372689729502
"2010-08-29-N-013","2010-08-29-N-013",420743.5721,6515914.979,419490.4238,6516722.675,1490.890206,-9.983099188,58.77590965,-136.3705469,1,-136.392639013409,58.7829684645493,-2.38011504615035,1.02583314424721,-0.174237950383772,1284.43418249234,1.02603196136062,-2.38014967363394,58.7873010314935,-136.372530908665
"2010-08-29-N-013","2010-08-29-N-013",420743.5721,6515914.979,419490.4238,6516722.675,1490.890206,-9.983099188,58.77590965,-136.3705469,1,-136.392639013409,58.7829684645493,-2.38011504615035,1.02583314424721,-0.174237950383772,1178.24542575919,1.02601552451714,-2.38014681085616,58.7863592697336,-136.37236688358
"2010-08-29-N-013","2010-08-29-N-013",420743.5721,6515914.979,419490.4238,6516722.675,1490.890206,-9.983099188,58.77590965,-136.3705469,1,-136.392639013409,58.7829684645493,-2.38011504615035,1.02583314424721,-0.174237950383772,1752.31455548981,1.02610438389582,-2.38016228737609,58.7914505371022,-136.373253622854
"2010-08-29-N-013","2010-08-29-N-013",420743.5721,6515914.979,419490.4238,6516722.675,1490.890206,-9.983099188,58.77590965,-136.3705469,1,-136.392639013409,58.7829684645493,-2.38011504615035,1.02583314424721,-0.174237950383772,1195.08644292643,1.026018131321,-2.3801472648787,58.7865086285929,-136.372392897156
"2010-08-29-N-013","2010-08-29-N-013",420743.5721,6515914.979,419490.4238,6516722.675,1490.890206,-9.983099188,58.77590965,-136.3705469,1,-136.392639013409,58.7829684645493,-2.38011504615035,1.02583314424721,-0.174237950383772,1615.63006888152,1.02608322672697,-2.38015860245358,58.7902383206202,-136.373042492346
"2010-08-29-N-013","2010-08-29-N-013",420743.5721,6515914.979,419490.4238,6516722.675,1490.890206,-9.983099188,58.77590965,-136.3705469,1,-136.392639013409,58.7829684645493,-2.38011504615035,1.02583314424721,-0.174237950383772,1182.72783124412,1.02601621834415,-2.38014693169881,58.7863990230927,-136.372373807354
"2010-08-29-N-013","2010-08-29-N-013",420743.5721,6515914.979,419490.4238,6516722.675,1490.890206,-9.983099188,58.77590965,-136.3705469,1,-136.392639013409,58.7829684645493,-2.38011504615035,1.02583314424721,-0.174237950383772,1636.38085004588,1.02608643870803,-2.38015916188078,58.7904223535791,-136.373074545164
"2010-08-29-N-013","2010-08-29-N-013",420743.5721,6515914.979,419490.4238,6516722.675,1490.890206,-9.983099188,58.77590965,-136.3705469,1,-136.392639013409,58.7829684645493,-2.38011504615035,1.02583314424721,-0.174237950383772,1407.7528052515,1.02605104970029,-2.38015299822149,58.7883947127947,-136.3727213935
"2010-08-29-N-013","2010-08-29-N-013",420743.5721,6515914.979,419490.4238,6516722.675,1490.890206,-9.983099188,58.77590965,-136.3705469,1,-136.392639013409,58.7829684645493,-2.38011504615035,1.02583314424721,-0.174237950383772,1408.83839466876,1.02605121773728,-2.38015302748825,58.7884043406047,-136.372723070362
"2010-08-29-N-013","2010-08-29-N-013",420743.5721,6515914.979,419490.4238,6516722.675,1490.890206,-9.983099188,58.77590965,-136.3705469,1,-136.392639013409,58.7829684645493,-2.38011504615035,1.02583314424721,-0.174237950383772,1804.64681848124,1.02611248431543,-2.380163698219,58.7919146569581,-136.373334458198
"2010-08-29-N-013","2010-08-29-N-013",420743.5721,6515914.979,419490.4238,6516722.675,1490.890206,-9.983099188,58.77590965,-136.3705469,1,-136.392639013409,58.7829684645493,-2.38011504615035,1.02583314424721,-0.174237950383772,1783.26597962988,1.02610917481312,-2.38016312180584,58.7917250364436,-136.373301432157
"2010-08-29-N-013","2010-08-29-N-013",420743.5721,6515914.979,419490.4238,6516722.675,1490.890206,-9.983099188,58.77590965,-136.3705469,1,-136.392639013409,58.7829684645493,-2.38011504615035,1.02583314424721,-0.174237950383772,1271.11504141372,1.02602989970585,-2.38014931455881,58.7871829073765,-136.372510335176
"2010-08-29-N-013","2010-08-29-N-013",420743.5721,6515914.979,419490.4238,6516722.675,1490.890206,-9.983099188,58.77590965,-136.3705469,1,-136.392639013409,58.7829684645493,-2.38011504615035,1.02583314424721,-0.174237950383772,1854.69627588686,1.02612023138041,-2.380165047519,58.7923585310848,-136.373411767394
"2010-08-29-N-013","2010-08-29-N-013",420743.5721,6515914.979,419490.4238,6516722.675,1490.890206,-9.983099188,58.77590965,-136.3705469,1,-136.392639013409,58.7829684645493,-2.38011504615035,1.02583314424721,-0.174237950383772,1630.34653557419,1.02608550466595,-2.38015899919969,58.7903688369103,-136.373065224224
"2010-08-29-N-013","2010-08-29-N-013",420743.5721,6515914.979,419490.4238,6516722.675,1490.890206,-9.983099188,58.77590965,-136.3705469,1,-136.392639013409,58.7829684645493,-2.38011504615035,1.02583314424721,-0.174237950383772,1083.28842402756,1.02600082621323,-2.38014425087901,58.7855171189537,-136.372220207694
"2010-08-29-N-013","2010-08-29-N-013",420743.5721,6515914.979,419490.4238,6516722.675,1490.890206,-9.983099188,58.77590965,-136.3705469,1,-136.392639013409,58.7829684645493,-2.38011504615035,1.02583314424721,-0.174237950383772,1087.06173709185,1.02600141028098,-2.380144352605,58.7855505835706,-136.372226036164
"2010-08-29-N-013","2010-08-29-N-013",420743.5721,6515914.979,419490.4238,6516722.675,1490.890206,-9.983099188,58.77590965,-136.3705469,1,-136.392639013409,58.7829684645493,-2.38011504615035,1.02583314424721,-0.174237950383772,1169.53867318171,1.02601417680766,-2.38014657612794,58.7862820516682,-136.372353434644
"2010-08-29-N-013","2010-08-29-N-013",420743.5721,6515914.979,419490.4238,6516722.675,1490.890206,-9.983099188,58.77590965,-136.3705469,1,-136.392639013409,58.7829684645493,-2.38011504615035,1.02583314424721,-0.174237950383772,1808.8563161707,1.02611313589608,-2.38016381170425,58.7919519897794,-136.373340960424
"2010-08-29-N-013","2010-08-29-N-013",420743.5721,6515914.979,419490.4238,6516722.675,1490.890206,-9.983099188,58.77590965,-136.3705469,1,-136.392639013409,58.7829684645493,-2.38011504615035,1.02583314424721,-0.174237950383772,1866.38359560998,1.02612204043904,-2.38016536260135,58.7924621825096,-136.373429820282
"2010-08-29-N-013","2010-08-29-N-013",420743.5721,6515914.979,419490.4238,6516722.675,1490.890206,-9.983099188,58.77590965,-136.3705469,1,-136.392639013409,58.7829684645493,-2.38011504615035,1.02583314424721,-0.174237950383772,1548.5991878936,1.0260728511178,-2.3801567953458,58.7896438420051,-136.372938952698
"2010-08-29-N-013","2010-08-29-N-013",420743.5721,6515914.979,419490.4238,6516722.675,1490.890206,-9.983099188,58.77590965,-136.3705469,1,-136.392639013409,58.7829684645493,-2.38011504615035,1.02583314424721,-0.174237950383772,1508.23778011484,1.02606660363359,-2.38015570722922,58.7892858875272,-136.37287660821
"2010-08-29-N-013","2010-08-29-N-013",420743.5721,6515914.979,419490.4238,6516722.675,1490.890206,-9.983099188,58.77590965,-136.3705469,1,-136.392639013409,58.7829684645493,-2.38011504615035,1.02583314424721,-0.174237950383772,1316.89600850416,1.02603698608901,-2.38015054878304,58.7875889272232,-136.372581051015
"2010-08-29-N-013","2010-08-29-N-013",420743.5721,6515914.979,419490.4238,6516722.675,1490.890206,-9.983099188,58.77590965,-136.3705469,1,-136.392639013409,58.7829684645493,-2.38011504615035,1.02583314424721,-0.174237950383772,1615.82768582504,1.02608325731579,-2.3801586077812,58.7902400732306,-136.373042797596
"2010-08-29-N-013","2010-08-29-N-013",420743.5721,6515914.979,419490.4238,6516722.675,1490.890206,-9.983099188,58.77590965,-136.3705469,1,-136.392639013409,58.7829684645493,-2.38011504615035,1.02583314424721,-0.174237950383772,1764.41372390446,1.02610625670527,-2.3801626135616,58.7915578411795,-136.373272311907
"2010-08-29-N-013","2010-08-29-N-013",420743.5721,6515914.979,419490.4238,6516722.675,1490.890206,-9.983099188,58.77590965,-136.3705469,1,-136.392639013409,58.7829684645493,-2.38011504615035,1.02583314424721,-0.174237950383772,1478.17769790605,1.02606195067543,-2.3801548968295,58.7890192926628,-136.372830175726
"2010-08-29-N-013","2010-08-29-N-013",420743.5721,6515914.979,419490.4238,6516722.675,1490.890206,-9.983099188,58.77590965,-136.3705469,1,-136.392639013409,58.7829684645493,-2.38011504615035,1.02583314424721,-0.174237950383772,1652.89980736234,1.0260889956513,-2.38015960722084,58.7905688556369,-136.37310006127
"2010-08-29-N-013","2010-08-29-N-013",420743.5721,6515914.979,419490.4238,6516722.675,1490.890206,-9.983099188,58.77590965,-136.3705469,1,-136.392639013409,58.7829684645493,-2.38011504615035,1.02583314424721,-0.174237950383772,1932.41436683483,1.02613226121703,-2.38016714274694,58.7930477899515,-136.373531815112
"2010-08-29-N-013","2010-08-29-N-013",420743.5721,6515914.979,419490.4238,6516722.675,1490.890206,-9.983099188,58.77590965,-136.3705469,1,-136.392639013409,58.7829684645493,-2.38011504615035,1.02583314424721,-0.174237950383772,1414.25690776161,1.0260520564619,-2.38015317356774,58.7884523959855,-136.372731440101
"2010-08-29-N-013","2010-08-29-N-013",420743.5721,6515914.979,419490.4238,6516722.675,1490.890206,-9.983099188,58.77590965,-136.3705469,1,-136.392639013409,58.7829684645493,-2.38011504615035,1.02583314424721,-0.174237950383772,1562.05432971247,1.02607493381939,-2.38015715808744,58.7897631720162,-136.372959736262
"2010-08-29-N-013","2010-08-29-N-013",420743.5721,6515914.979,419490.4238,6516722.675,1490.890206,-9.983099188,58.77590965,-136.3705469,1,-136.392639013409,58.7829684645493,-2.38011504615035,1.02583314424721,-0.174237950383772,1647.53973624526,1.02608816597441,-2.3801594627169,58.7905213186526,-136.373091781804
"2010-08-29-N-013","2010-08-29-N-013",420743.5721,6515914.979,419490.4238,6516722.675,1490.890206,-9.983099188,58.77590965,-136.3705469,1,-136.392639013409,58.7829684645493,-2.38011504615035,1.02583314424721,-0.174237950383772,1151.68179984839,1.02601141275989,-2.3801460947186,58.7861236833965,-136.372325851921
"2010-08-29-N-013","2010-08-29-N-013",420743.5721,6515914.979,419490.4238,6516722.675,1490.890206,-9.983099188,58.77590965,-136.3705469,1,-136.392639013409,58.7829684645493,-2.38011504615035,1.02583314424721,-0.174237950383772,1513.72818189687,1.02606745348509,-2.38015585524679,58.7893345804318,-136.372885088992
"2010-08-29-N-013","2010-08-29-N-013",420743.5721,6515914.979,419490.4238,6516722.675,1490.890206,-9.983099188,58.77590965,-136.3705469,1,-136.392639013409,58.7829684645493,-2.38011504615035,1.02583314424721,-0.174237950383772,1367.16663776931,1.02604476741884,-2.38015190404556,58.7880347645815,-136.372658701838
"2010-08-29-N-013","2010-08-29-N-013",420743.5721,6515914.979,419490.4238,6516722.675,1490.890206,-9.983099188,58.77590965,-136.3705469,1,-136.392639013409,58.7829684645493,-2.38011504615035,1.02583314424721,-0.174237950383772,1030.840621135,1.02599270786301,-2.38014283692139,58.7850519717494,-136.37213919389
