"","steps","turns","time_diff_sec","type","same_whale_ID","X","Y","time_txt","ob_order_time","ship_whale_dist","ship_whale_bearing","whale_behavior"
"166",60.1810270703097,-1.32907074494354,28.0000000000044,"short_int","2013-07-15-N-045",438925.0233,6483138.257,"18:37:22",5,598.8621352,10.91022121,"BL-Blowing"
"167",34.1190277827052,NA,18.9999999999998,"short_int","2013-07-17-N-004",438823.4037,6482173.142,"9:25:07",1,554.2871143,-40.90477097,"BL-Blowing"
"168",59.0666356668097,NA,249.000000000004,"long_int","2013-07-17-N-040",439462.3082,6482705.277,"20:03:17",1,1983.827881,-10.02335801,"BL-Blowing"
"169",88.5591943175287,-1.88884875826886,28.0000000000044,"short_int","2013-07-17-N-040",439428.1881,6482657.062,"20:07:26",2,1183.916167,-15.10691716,"BL-Blowing"
"170",1543.62634704879,NA,437.999999999998,"long_int","2013-07-17-S-069",437929.8908,6465208.308,"16:34:05",1,2986.547715,-10.06486614,"BL-Blowing"
"171",901.295626116164,0.387493261577119,257.999999999996,"long_int","2013-07-17-S-069",436605.3671,6464415.579,"16:41:23",2,1988.507764,-30.22376659,"BL-Blowing"
"172",84.8382489308131,0.979887445464117,13.9999999999958,"short_int","2013-07-21-S-007",435536.8246,6499921.238,"13:44:11",2,495.3137349,45.67973319,"BL-Blowing"
"173",55.0287939995343,NA,29.9999999999983,"short_int","2013-07-22-N-028",437848.6631,6487604.883,"14:21:56",1,987.1481453,25.47315509,"BL-Blowing"
"174",191.609677458574,NA,23.0000000000004,"short_int","2013-07-30-S-028",421276.2157,6512985.843,"15:40:24",1,1992.190162,50.31150836,"BL-Blowing"
"175",53.2107171253368,NA,17.9999999999964,"short_int","2013-08-11-S-023",434674.4378,6500461.536,"13:48:09",1,1192.572614,15.0444906,"BL-Blowing"
"176",51.5977452616834,0.764447205422075,23.0000000000004,"short_int","2013-08-11-S-023",434626.7588,6500485.16,"13:48:27",2,992.6604399,20.09006972,"BL-Blowing"
"177",18.7593730654763,2.76038692859686,25.0000000000007,"short_int","2013-08-11-S-023",434577.5335,6500469.694,"13:48:50",3,793.012236,30.2015061,"BL-Blowing"
"178",49.9891436939402,0.652429405090814,29.0000000000013,"short_int","2013-08-11-S-040",438084.2901,6481252.736,"14:30:41",2,2094.066979,45.12208063,"BL-Blowing"
"179",159.711084687078,NA,22.0000000000098,"short_int","2013-08-11-S-051",463720.9296,6457564.827,"16:05:57",1,742.4579213,4.97228917,"BL-Blowing"
"180",68.5974399466304,0.194380922808819,25.9999999999977,"short_int","2013-08-11-S-051",463763.9783,6457718.627,"16:06:19",2,492.7205827,-10.26212669,"BL-Blowing"
"181",473.21282475442,NA,269.000000000007,"long_int","2013-08-12-N-024",437172.1885,6485027.011,"18:50:19",1,3969.238035,15.17868845,"BL-Blowing"
"182",267.985927717694,-2.12389297033627,188.999999999994,"long_int","2013-08-12-N-024",436879.5579,6485398.895,"18:54:48",2,1977.441349,40.7015499,"DF-Dive-fluke-up"
"183",68.6951424440626,NA,29.9999999999983,"short_int","2013-08-15-N-038",436897.2719,6498102.013,"13:11:13",1,948.7686866,-9.894241776,"BL-Blowing"
"184",86.5317494289148,-0.948052866614725,24.9999999999943,"short_int","2013-08-20-N-026",433272.9242,6505983.515,"18:35:37",3,586.290939,-30.53925423,"BL-Blowing"
"185",286.574618293678,0.772367431749844,158.000000000006,"long_int","2013-09-08-N-031",430732.0511,6505940.405,"18:22:29",3,1983.744757,0.057765284,"DF-Dive-fluke-up"
"186",35.7159233353259,-1.25578560377062,20.0000000000031,"short_int","2013-09-08-N-031",430778.799,6506223.141,"18:25:07",4,501.4823004,-10.0963706,"BL-Blowing"
"187",46.7643020129672,-0.433287721325602,21.0000000000001,"short_int","2013-09-24-N-032",409978.7985,6523301.782,"15:53:47",2,951.8177708,5.19495869,"BL-Blowing"
"188",38.1489755043585,3.12723953955766,23.0000000000004,"short_int","2013-09-24-N-032",410024.4811,6523311.782,"15:54:08",3,834.8024906,5.222286415,"DF-Dive-fluke-up"
"189",434.205488832592,NA,246,"long_int","2013-09-26-N-019",438873.4863,6500108.594,"14:59:13",1,3185.467321,0.035973236,"BL-Blowing"
"190",364.379793375398,-1.05097577321363,166,"long_int","2013-09-26-N-019",439283.5845,6500251.261,"15:03:19",2,1185.389016,-15.08801926,"BL-Blowing"
"191",1277.77284470643,NA,304,"long_int","2014-06-04-S-006",444631.9976,6469935.706,"5:41:33",1,3488.232722,30.16832947,"BL-Blowing"
"192",629.313531113109,2.78128401471473,318.000000000002,"long_int","2014-06-04-S-006",444840.7703,6471196.308,"5:46:37",2,2985.421159,10.10769019,"BL-Blowing"
"193",306.200103466701,-1.51942246014506,25.0000000000007,"short_int","2014-06-06-H-009",413433.5005,6521280.377,"13:59:48",3,586.3231931,0.09772052,"DN-Dive-no-fluke"
"194",180.782542126045,NA,2.00000000000671,"short_int","2014-06-10-H-007",418886.1026,6516963.964,"16:58:00",1,1686.438491,0.067948868,"BL-Blowing"
"195",284.406825941461,NA,155.000000000008,"long_int","2014-06-11-S-029",422164.5815,6462133.811,"16:13:01",1,5984.565196,4.993691678,"BL-Blowing"
"196",426.575753874303,-1.65090455575309,141,"long_int","2014-06-11-S-029",422160.4627,6461849.434,"16:15:36",2,4484.675446,-0.025551807,"BL-Blowing"
"197",348.506903268996,NA,122,"long_int","2014-06-29-S-006",445080.3676,6473362.444,"6:38:52",1,1192.257891,45.23141192,"BL-Blowing"
"198",434.068070058642,NA,483.999999999999,"long_int","2014-07-06-S-025",439968.8296,6473177.94,"16:00:52",1,4493.906604,35.08531454,"BL-Blowing"
"199",366.297717249721,-1.48140953032239,29.9999999999983,"short_int","2014-07-06-S-029",445760.8619,6470207.057,"16:20:09",2,2991.594865,-35.06540312,"BL-Blowing"
"200",589.187756384579,NA,127.000000000004,"long_int","2014-07-09-S-014",437156.0388,6489951.082,"14:37:18",1,3784.555602,10.0104038,"BL-Blowing"
"201",65.6032350319968,2.83046051140873,126.000000000001,"long_int","2014-07-09-S-014",437270.5421,6488930.15,"14:41:20",3,2584.897568,20.07433284,"BL-Blowing"
"202",1956.03281710578,NA,333.000000000004,"long_int","2014-07-09-S-027",424187.679,6460573.743,"16:04:48",1,5984.566434,10.00657922,"BL-Blowing"
"203",1479.88183791489,-0.348312731012648,284.999999999997,"long_int","2014-07-09-S-027",422302.9266,6460050.51,"16:10:21",2,4984.911142,-5.038227052,"BL-Blowing"
"204",595.51429658001,-0.129751140982846,144.00000000001,"long_int","2014-07-09-S-027",420827.4889,6460165.113,"16:15:06",4,3785.25296,-10.07002838,"BL-Blowing"
"205",461.634225866517,1.58609420790315,124.999999999997,"long_int","2014-07-09-S-027",420244.7207,6460287.663,"16:17:30",5,2985.245822,-10.08879509,"BL-Blowing"
"206",265.051877575899,NA,247.000000000003,"long_int","2014-07-16-S-018",441629.3429,6482865.803,"14:49:44",1,5490.588653,-45.12765422,"BL-Blowing"
"207",737.331812473354,-2.86168545062033,349.999999999997,"long_int","2014-07-16-S-018",441388.7567,6482754.579,"14:53:51",2,4487.734618,-30.11978255,"DF-Dive-fluke-up"
"208",634.158662818772,0.243673450000645,126.000000000001,"long_int","2014-08-03-S-027",504210.4237,6436014.244,"17:13:16",2,1490.890206,-9.983099188,"DF-Dive-fluke-up"
"209",1672.92873723488,3.05524159650592,123.000000000003,"long_int","2014-08-03-S-042",512867.4013,6385790.985,"18:44:17",3,1491.104935,0.07685012,"BL-Blowing"
"210",892.659078967256,NA,165.000000000003,"long_int","2014-08-15-H-010",435476.663,6500381.946,"15:28:41",1,1985.678867,5.093954569,"BL-Blowing"
"211",1246.20461448213,NA,147.999999999998,"long_int","2015-06-05-K-019",441271.4444,6498187.307,"16:25:30",1,4983.850302,-10.02101858,"BL-Blowing"
"212",1696.41089230055,-1.30085108014548,226.999999999994,"long_int","2015-06-05-K-019",442465.3775,6497830.166,"16:27:58",2,4984.414583,-20.05288883,"DF-Dive-fluke-up"
"213",1185.41964295983,NA,162,"long_int","2015-06-12-K-002",442158.8074,6493445.404,"7:19:53",1,6987.047118,30.08021563,"BL-Blowing"
"214",3799.75201294983,-2.49942087979842,311.000000000001,"long_int","2015-06-12-K-002",442966.8422,6492578.052,"7:22:35",2,5990.02396,45.12242158,"BL-Blowing"
"215",214.929143317977,-0.7376592240488,2.00000000000031,"short_int","2015-06-12-K-012",419542.7682,6519807.512,"8:46:47",2,2304.516352,20.18363166,"BL-Blowing"
"216",554.491583352735,NA,285.000000000003,"long_int","2015-06-19-K-034",416325.0952,6514237.707,"14:45:53",1,4675.129472,60.17358128,"BL-Blowing"
"217",593.560850812662,NA,290.999999999997,"long_int","2015-06-21-K-042",433141.0261,6497174.631,"13:48:17",1,5911.284492,40.06350852,"BL-Blowing"
"218",1177.33836221043,0.13807454927934,242.999999999996,"long_int","2015-06-21-K-042",440889.8085,6495705.744,"13:58:46",3,4492.047945,-25.01897977,"BL-Blowing"
"219",1458.30039776069,NA,199.000000000002,"long_int","2015-07-10-K-003",440571.7356,6491287.62,"7:17:58",1,4986.237717,25.09901349,"BL-Blowing"
"220",746.435109717965,2.63896473173634,195.999999999999,"long_int","2015-07-10-K-003",441972.2533,6490881.184,"7:21:17",2,4491.177847,50.17374199,"BL-Blowing"
"221",3801.50043371155,NA,307.999999999997,"long_int","2015-07-21-K-009",442762.1168,6492478.404,"10:54:40",1,4165.998539,75.20904501,"BL-Blowing"
"222",1528.04463630807,0.150180492129832,346.000000000003,"long_int","2015-07-21-K-009",442187.5306,6496236.23,"10:59:48",3,4296.680585,70.19958867,"BL-Blowing"
"223",526.268574952521,NA,340.999999999999,"long_int","2015-07-22-K-009",442834.8627,6494996.764,"7:41:00",1,4592.332081,50.15271147,"BL-Blowing"
"224",3212.60670192254,NA,726.999999999995,"long_int","2015-07-28-K-032",428009.7059,6509397.237,"17:03:18",1,2484.449643,10.10989745,"BL-Blowing"
"225",465.326998138755,NA,330.999999999997,"long_int","2015-08-14-K-049",425490.2092,6513147.05,"15:31:51",1,4984.777901,0.022988298,"BL-Blowing"
"226",1468.00764920254,NA,239.000000000002,"long_int","2015-08-19-K-009",429071.7251,6508308.956,"7:57:37",1,3985.672377,0.028750874,"BL-Blowing"
"227",399.713360268319,-1.5825470176258,181.999999999996,"long_int","2015-08-19-K-009",429694.9309,6506979.798,"8:01:36",2,1185.788426,-20.14551212,"BL-Blowing"
"228",2862.66322345758,NA,630.000000000003,"long_int","2015-08-25-K-016",420186.3637,6517949.485,"10:04:02",1,6284.47512,10.04344588,"BL-Blowing"
"229",962.497968086056,-2.99170549134345,192.999999999995,"long_int","2015-08-25-K-016",419208.8936,6520640.097,"10:14:32",2,4987.043176,30.11238535,"BL-Blowing"
"230",5830.18937387807,NA,940,"long_int","2015-08-25-K-017",418172.6249,6518308.643,"10:06:21",1,6983.883566,0.016408,"BL-Blowing"
"231",1303.30838253775,2.75154969327682,168.000000000001,"long_int","2015-08-25-K-017",413149.2263,6521267.794,"10:22:01",2,6283.778775,-10.0075326,"DN-Dive-no-fluke"
"232",1127.33008759556,0.390058205121596,184.000000000003,"long_int","2015-08-25-K-017",413936.3168,6520228.996,"10:24:49",3,3984.159298,-20.05216152,"BL-Blowing"
"233",2116.15406256221,NA,294.000000000001,"long_int","2015-08-29-K-019",439961.1898,6495228.066,"13:55:17",1,8989.4448,-4.999483354,"BL-Blowing"
"234",5081.60586551693,0.177968662721759,880.000000000003,"long_int","2015-08-29-K-019",440274.8655,6493135.289,"14:00:11",2,7989.491063,0.007171393,"BL-Blowing"
"235",178.11402813506,NA,172.999999999998,"long_int","2015-09-04-K-016",419475.6621,6519642.971,"8:52:06",1,3115.863271,0.036776828,"BL-Blowing"
"236",2703.08958743441,NA,916.999999999993,"long_int","2015-09-07-K-021",415389.7545,6517428.069,"16:49:58",1,7469.951706,15.08555388,"BL-Blowing"
"237",93.9848959579077,-1.96876811342661,27.000000000001,"short_int","2015-09-07-K-021",416804.2028,6515124.587,"17:05:15",2,3484.228734,55.45800687,"BL-Blowing"
"238",2014.11629688482,NA,315.999999999998,"long_int","2015-09-15-K-007",442382.3858,6495839.258,"10:24:28",2,5015.38772,65.16703182,"BL-Blowing"
